"1","您 没有 填写内容 ， 默认 好评"
"1","还 行 ， 挺不错 的 鞋子 ， 就是 没有 想象 中 好看"
"1","电脑 价格 优惠 ， 还有 价格 保护 ， 京东 客服 服务 很 好 ～ 快递 小哥 送货 速度 快 ， 服务 很 好 ～"
"1","几年 前 在 京东 买 了 微星 的 980msli 款 ， 现在 上船 希望 莫翻 。"
"1","此 用户 未填写 评价 内容"
"1","宝贝 收到 了 ， 尺码 很 正 啊 ， 我 很 喜欢 ， 穿 上 鞋子 很 舒服 ，"
"1","上网 很快 很 满意"
"1","裤子 收到 了 ， 上身 效果 很 好 ， 料子 很 舒服 凉快 ， 适合 夏天 穿"
"1","电脑 外观 与 描述 的 很 相符 ， 物流 速度 很 给 力 ， 目前 还 没 开机 ， 先给 个 五星 ， 等 用 完后 再 评价 使用 情况 。"
"1","电脑 反应 很快 ， 开机 不 超过 十秒 。 京东 物流 黑利 ， 送货上门 。"
"1","很 不错 的 一双 鞋 跑步 穿 还好"
"1","鞋子 很漂亮 ！ 给 老爸 买 的 ， 穿着 很 舒服"
"1","鞋子 收到 了 ， 质量 很 好 ， 也 很漂亮 ， 穿着 也 非常 舒服 会 回购 的"
"1","鞋子 质量 不错 ， 挺 透气 的 ， 穿 了 一天 也 不 臭 脸 ， 很 满意 。"
"1","衣服 图案 比较 不错 ， 大小 也 合适 。 建议 买大 一点 的 ， 穿着 更好 看"
"1","好"
"1","鞋子 质量 非常 好 ， 很 透气 ， 很 不错 ， 穿 起来 特别 的 合脚 ， 非常 喜欢 。"
"1","身高 173 ， 体重 116 ， M 码 非常 合身 ！ 棒"
"1","买 给 家里 老人 的 手机 ， 多次 购买 了 ， 使用 方法 简便易行 ， 很 好 ！"
"1","这 款 鞋子 是 买来 试试 二维码 的 ， 感觉 非常 的 合适 ， 与 大姐 也 挺 可以 的 感觉 非常 的 好 哦 ， 走路 起来 感觉 也 非常 的 舒服 ， 挺 可以 的"
"1","裤子 质量 很 好 ， 穿 起来 很 舒服 ， 大小 非常 合适 ， 卖家 服务态度 很 好 很 不错 。 价格 非常 实惠 ， 比 实体店 便宜 了 许多 。"
"1","买 东西 冲动 的 人 京东 是 最好 的 选择 了 ? ( ? & bull ; ? ? & bull ; ? ? ) ?   和 在 装柜 买 没 啥 区别   也 放心   这样 上 金额 的 物品 也 就 在 京东 才 买 的 了"
"1","东西 还 不错 ， 唯一 不 满意 的 是 新机 背面 居然 有 瑕疵 ， 有块 小斑 。 给 老妈 买 的 礼物 ， 算了 ， 不去 换 了 。 希望 以后 多 注意 啊"
"1","好评 ， 鞋子 挺 好 的 。 穿着 很 舒服 。 保暖 。 是 正品 。"
"1","相信 华为 ， 国货 精品 ， 值得 信赖 ！"
"1","质量 看着 还 行 ， 样子 没有 网上 看着 好看"
"1","拿到 就 试穿 了 ， 质量 真的 不错 ， 跟 描述 的 一模一样 ， 颜色 也 没有 色差 。 大小 也 刚好 ， 穿着 很 舒服 ， 有 需要 会 再 来 的"
"1","衣服 很 不错 ， 穿 起来 非常 的 好看 非常 满意 的 一次 购物 。"
"1","与 描述 相符 ！"
"1","有点 掉 漆 ， 整体 还 行 ， 充电 玩游戏 发热 ！"
"1","外观 惊艳 ， 手感 特别 好 ， 非常 满意 ， 就是 续航 上 有点 差 。"
"1","质量 很 好 ， 很 轻 但是 穿 的 很 舒服 ， 透气性 很 好 ， 外观 也 很 时尚 很 好看 。"
"1","不错 的 鞋子 ， 收到 了 之后 没有 色差 和 误差 ， 觉得 很 满意 ， 是 一次 良好 的 购物 ， 下次 还会来 的"
"1","质量 品质 好 ， 九点 前 买 的 小黑 现在 都 还 可以 用 ， 再换 一个 ， 认可 联想 ， 支持 国产 ， 商务 办公 ， 成熟 稳重 ！"
"1","选来 选去 选 的 小米 ， 外观 低调 ， 性能 强悍 ， 很 是 满意 ！"
"1","商品 很快 就 收到 了 ， 比 想象 中要 好点 。"
"1","本本 终于 到 了   ， 因为 是 最新款 要 预定 所以 两周 左右 到手 。 买 的 粉色 ， 超 好看 ！ 外观 无需多说 这个 价位 对应 这样 的 配置 应该 是 很棒 的 了 ， 赞 ！"
"1","用过 一段时间 才 来 评论 的 ， 电脑 还 可以 。 好评"
"1","东西 收到 了 ， 看起来 很 不错"
"1","我 是 第二次 购买 了 ， 质量 好 ， 透气性 好 ， 值得 购买 。"
"1","很 好 ， 物美 ， 价廉 ！ 送货 快捷 ！"
"1","挺快 的 ， 昨晚 下单 今天下午 一点多 就 到 了 ， 手机 还 没用 呢"
"1","宝贝 收到 了 ， 立马 打开 看 了 一下 做工 ， 质量 各 方面 都 很 不错 ， 值得 购买"
"1","很 不错 的 裤子 ， 下次 再 买 。"
"1","挺不错 的 ~"
"1","尺码 很正 ， 质量 也 不错 ， 好评"
"1","在 这家 店买 东东 ， 我 很 满意 ~"
"1","不错 ， 速度 快 ， 不卡 ， 给 老弟 买 的 ， 希望 他 喜欢"
"1","刚 收到 货物 ， 感觉 很 好 ， 跑 分 也 不 低 ， 按 这个 价格 来说 ， 很 良心 了 。"
"1","  东西 不错 ， 下次 还会 购买 ."
"1","好"
"1","很 好 棒棒 哒   用 起来 顺   可以   可以"
"1","用 了 一个多月 了 ， 外观 好看 ， 玩游戏 也 不卡 ， 物超所值 的 一款 手机"
"1","速度 很快 ， 就是 真心 有点 重"
"1","第一次 买 ， 感觉 非常 好 ， 大小 合适 。"
"1","性能 稳定 ， 性价比 和 颜值 都 很 高 。 华为 的 品质 一向 稳定 。"
"1","本用 着 还 可以 ， 电脑包 稍微 差点 ， 不过 这个 价位 也 就 这样 了"
"1","京东 自营 送货 速度 就是 快 ！"
"1","给 奶奶 买 的 ， 之前 的 手机 续航 充电 都 不怎么 好 ， 这台 诺基亚 续航 还 可以 吧 ， 家人 说 可以 用 一个 星期 多 吧 ， 没有 宣传 的 你们 久 ， 外观 中规中矩 ， 塑料 外壳 ， 很 轻 ， 充电器 什么 的 配件 比较 好 ， 耐脏 ， 包装 还 可以 ， 手机 按键 没有 诺基亚 3310 质感 好 ， 操作系统 对于 奶奶 来说 比较 难 用 ， 因为 老人 不 识字 ， 拔 打电话 ， 需要 两三个 步骤 才能 找到 电话薄 ， 老人 用 起来 不 方便 直接 ， 好像 也 不 可以 设置 快捷键 ， 希望 改良 ， 双卡 双待 可惜 物流 比较 快 。 不 支持 电信 ， 说明书 比较 仔细 ， 很长 一张 。 其他 还好 ，"
"1","收到 鞋子 了 ， 鞋子 质量 超级 的 好 ， 穿着 很 时尚 ， 而且 特别 的 轻巧 ， 铁马 也 很 和谐 ， 很 喜欢 。"
"1","穿 了 一段时间 了 ， 还 可以 ， 挺舒服 的"
"1","鞋子 穿着 很 舒服   合适   有 弹性   很 喜欢"
"1","快递 没有 想象 中 的 那么 快 ， 包装 也 比较 让 人 不 舒服 ， 但 还是 不错 的 没有 损坏"
"1","给 老妈 买 的       很 不错"
"1","客服 给 我 的 感觉 就是 非常 专业 ， 有问必答 ， 而且 给 我 的 建议 都 非常 的 合适 ， 并 不是 一味 要 我 买 贵 的 ， 而且 推荐 我 买 适合 我 的 。"
"1","大小 合适 ， 我刚 收到 货 就 降价 了 ， 而且 降 的 不少 呢 ， 买 的 有点 亏 亏了 ， 希望 质量 别假 就行了"
"1","衣服 质量 不错 ， 款式 非常 喜欢 ， 下次 还来 购买 。"
"1","京东 的 东西 质量保证 ， 放心"
"1","电脑 已经 收到 ， 物美价廉 ， 开机 非常 顺畅 ， 松 了 一大堆 东西 ， 另外 没想到 还 能 返现 ， 妥妥 的 好评 ！"
"1","不错 大小 合适 ， 穿着 舒服 。"
"1","还 行 ， 价格 还好 吧"
"1","不 满意 ， 发货 太慢 了 。 打算 送 朋友 生日礼物 的 ， 结果 晚 了 好 几天 。"
"1","电脑 适合 平时 看看 视频 办公 做 表格 之类 的   大 游戏 一般 带不动   小游戏 可以 玩   日常 使用   比较 大   适合 在家 看 视频"
"1","使用 中 。 还行 吧"
"1","挺 好 ， 但 白色 有点 透"
"1","运行 流畅 ， 装 上 一次 点亮 ， 系统 自动 激活 ， 机箱 美观 大气 ， 机箱 温度 一直 没有 超过 40 度 ， 玩 英雄 联盟 很 流畅 ， 打团 fps100 + ， 性价比 很 高 ， 值得 入手 ， 很 纠结 就是 我 买 了 两台 ， 朋友 不要 了 。 。 。 。 。"
"1","非常 喜欢 漂亮 非常 不错 ， 这样 的 价格 很 亲民 值得 推荐 购买"
"1","瞅 了 很多 家后 ， 决定 买 这家 果然 没 失望 ， 老公 也 说 质量 不错"
"1","试用 了 比较 长时间 ， 确认 这是 一款 性价比 高 的 电脑 ， 配置 高 。"
"1","还行 吧 ， 大小 合适 ， 穿着 也 还行"
"1","很 好 ， 舒服 也 好看"
"1","机子 性能 不错 ， WIN7   评分 7.2 ， 强 ， 快递 也 很 好 ， 速度"
"1","用 了 几天 了 ， 目前 感觉 很 好 ， 电脑 颜值 很 高 ， 散热 也 还行 ， 挺 满意 的 。"
"1","面料 摸上去 质量 就 很 好 ， 穿上去 帅气 好看 衣服 收到 了 ， 打开 看 了 一下 ， 质量 不错"
"1","不错 不错 是 正品 ， 穿着 很 舒服"
"1","质量 挺不错 的 ， 清洗 没有 掉色 ， 也 挺 透气 舒服 的 。"
"1","很 不错 ， 博仑帅 性价比 就是 高 ， 而且 一体机 就是 方便 摆放 ， 经济 实惠"
"1","性能 不错 ， 用 起来 很 好 ！"
"1","男朋友 穿 上 刚刚 合身"
"1","买时 是 显示 要 采购 后 才能 发货 的 ！ 等 了 几天 终于 收到 货 了 ！ 有点 小 惊喜 ！ 第一次 使用 微软 的 产品 ！ 感觉 机器 手感 及 性能 都 不错 ！"
"1","宝贝 收到 了 ， 质量 很 好 赚钱 ， 很 舒服 ， 做工 精细 。"
"1","物流 超快   款式 好看   颜色 漂亮   是 我 想要 的 这种 样式   给 京东 点赞"
"1","我 一直 都 是 用 魏蓝 这 手机 ， 这 款 手机 好用"
"1","非常 好"
"1","还好 ， 还好 ， 还好"
"1","手机 看着 还 可以 ， 给 爸爸 用"
"1","赞赞赞 ， 当天 晚上 下单 ， 第二天 下午 就 收到 了 ， 太给力 了 ， 包装 都 很 好 ， 等 后面 用 着 再 来 追评"
"1","不错 不错 喜欢 满意"
"1","好   穿着 很 舒服   物有所值"
"1","很 好 很 好 ， 非常 棒 ！ ！ ！ ！"
"1","鞋子 不错 ， 上脚 也 很 轻便 ， 大小 也 很 合适 ， 穿着 舒服 ，"
"1","电脑 蛮 实惠 的 ， 用来 办公 够用 了 。 希望 后面 使用 顺心 。"
"1","整机 颜值 很 高 ， 运行 速度 还好 ， 小米 优化 的 安卓 系统 ， 用 起来 符合 国内 人 的 使用 习惯 ， 照相 效果 一般 ， 毕竟 价格 很 便宜 ， 总之 是 一款 性价比 较 高 的 产品 。"
"1","这 款 真的 很 好看 ， 不是 一般 的 好看 ， 很 实用 ， 无论 面料 版型 ， 柔软度 ， 都 是 绝佳 的 选择 ， 适合 各种 裤子 的 搭配"
"1","笔记本 收到 了 ， 没有 什么 问题 ， 在 用 了 ！ 客服 很 好 说话 ， 叫 我 收到 货 没 问题 给 个 好评 ， 再 送 一个 电脑包 ！ 发票 一个 星期 后 也 说 会 寄过来 ， 很 有 耐心 ！ 希望 产品 好用 ！ 就是 快递 员 送货 过来 好凶 ， 我 想 拆 外包装 看 下 有没有 损坏 ， 他 都 不 等 一下 ， 说 不关 他 的 事 ， 一 丢 就 走 了 ！ 第一次 对 京东 的 快递 员 这么 失望 ！"
"1","在 京东 购物 真 好 ！ 京东 服务 没 的 说 ， 购买 的 电脑 有点 问题 ， 京东 立马 给 换 。 ?"
"1","穿着 很 舒服 ， 纯棉 的 ， 客服 介绍 的 码子 刚好 合身"
"1","皮 很 软 ， 和 图片 一样 ， 穿 上 更 漂亮 ， 物流 也 快 ， 服务态度 也好"
"1","送货 速度 快 ， 下午 下单 ， 第二天 早上 就 到 了 ！ 开机 速度 快 ， 很 薄 很 轻 ， 跟 图片 一样 ， 质量 完美"
"1","物流 不得不 说 确实 挺快 的   鞋子 总体 来说 也 挺 好看   穿着 也 舒服 的   不错 吧"
"1","商品 与 图片 很 符合 ， 透气"
"1","衣服 到货 速度 很快 很 满意 店家 服务态度 很 好"
"1","给 公司 买 的 ， 一直 买 的 这个 牌子"
"1","质量 没 问题 ， 可以 买 。"
"1","感觉 不怎么样         很 垃圾                 反应速度 不怎么样 很卡 。 不 值得 入手 。"
"1","快递 速度 快 ! 质量 好 ！"
"1","使用 了 几天 了 ， 没有 问题 ， 质量 不错 ， 还 带 无线网 ， 还 便宜 。"
"1","非常 好 ， 特别 喜欢 ， 一直 外穿 ， 质量 特别 好"
"1","感觉 还行 吧 。 就 这样 。"
"1","款式 可以 ， 味 有点 大 ， 质量 穿过 后 再 来 评价 。"
"1","裤子 很 柔软 ， 穿着 很 舒适 ， 透气 ， 在 身上 很 暖和 。"
"1","价格 挺 便宜 的 ， 做工 也 不错 ， 款式 特别 新颖 ， 质量 包括 材质 都 是 很 好 ， 特别 满意 ， 过 阵子 再 来 下单 一双"
"1","宝贝 收到 ， 宝贝 的 质量 非常 好 ， 这 款 宝贝 商家 我 非常 抓紧 ， 穿 起来 也 很 舒服 ， 物流 的 发货 也 很 给 力 ， 非常 愉快 的 一次 购物 。"
"1","颜色 没有 色差 ， 材质 ， 呵呵"
"1","鞋子 已经 穿 了 上 十天 了 ， 走路 确实 蛮 舒服 的 ， 也 没有 象 一些 朋友 说 的 有 很大 的 异味 呀 。"
"1","手机 特别 棒 ， 拿 起来 特别 轻 ， 屏幕 大 ， 手机 特别 美观 ， 速度 也 特别 快 ， 主要 是 内存 大 ， 真的 特别 爽"
"1","挺 好 的"
"1","没想到 物流 还 算 挺快 的 ， 包裹 严实 ！ 裤子 刚洗 ， 等 晾干 后 试穿 ， 看起来 也 蛮 不错 的 ， 期待 快点 干 ！"
"1","这台 电脑 很 好看 ， 屏幕 看起来 也 非常 舒服 ， 开机 也 很快 ， 全 5 分 好评 啦"
"1","颜色 很正 。 手感 柔软 ， 轻薄 休身款 。 穿着 很 精干 。 质量 很 好 ， 很 喜欢 。"
"1","配置 不必 说 了 ， 神船 性价比 有目共睹 不过 我 想 问 的 是 你们 官网 为什么 进不去 还有 三包 所 需 的 # 不 需要 唯一 码 什么 的 吗 ， 为什么 我 找 不到 还有 我 WIN10 系统 不 习惯 ， 能否 换成 win7 之类"
"1","衣服 质量 不错 ， 就是 有点 大 了 点"
"1","618 买 的 ， 物流 花 了 6 天到 ， 性能 不错 ， 玩 大型 游戏 没什么 问题 。 比较满意"
"1","物流 慢慢"
"1","宝贝 收到 了 ， 第三次 购买 了 ， 非常 喜欢 ， 质量 很 好 ， 卖家 热情 ， 物流 给力 ， 非常 愉快 的 一次 购物 ， 好评"
"1","样子 很 好看   穿着 也 很 有 型"
"1","鞋子 样式 好看 ， 整体 效果 很 不错 ， 穿 在 脚 上 很 舒服 ， 版型 好 ， 不磨 脚 不 臭脚 。"
"1","太薄 了   根本 不值 100 多 ? 垃圾"
"1","裤子 很 好看 ， 穿着 也 很 舒服 ， 特地 买 了 两件"
"1","鞋子 收到 了 ， 前 几天 买 了 一双 感觉 还 不错 ， 就 再次 买 一双 ， 卖家 服务态度 很 好 ， 物流 也 很快 ， 给 五星"
"1","鞋 很 穿着 很 舒服 ， 就是 快递 有点 慢"
"1","满意 的 服务 ， 真实 的 返现 ！"
"1","真的 只有 一个 机器 ， 什么 都 没 送 .. 。 。 。 。 。 。 学校 的 * * * 不 放心 ， 才 选 了 京东 ， 京东 是 定点 定时 去 拿 的 。 但是 今天 京东 配送 也 是 只是 问 我 报 了 个 手机 尾号 ， 就 把 那么 贵重 东西 给 我 了 。 。 。 何况 手机 尾号 已经 写 的 很大 在 包装 上 了 。 ) 还好 我 去 领 的 早 。 。 不过 真的 什么 赠品 都 没有 感觉 好 伤心 。 而且 京东 的 客服 明显 没有 某 ? 的 热情 。 。 。 希望 京东 不要 做坏 了 自己 的 牌子 。"
"1","裤子 超级 棒 。 一身 的 舒适感 。"
"1","第一次 在 京东 买 笔记本 ， 收到 后 非常 满意 ， 开机 速度 很快 ， 运营 速度 也 很快 。 收到 后 就 迫不及待 的 开始 使用 了 ， 主要 用于 日常 办公 ， 配置 完全 足够 ， 物超所值 。 客服 青青 服务 很 好 ， 解答 及时 又 详细 ， 态度 亲切 ， 很 好 的 卖家 ， 会 介绍 朋友 来 购买 的 。 谢谢"
"1","性能 很 好 ， 屏幕 很 舒服 ， 少给 一星 是 平时 只是 写写 代码 没有 玩游戏 发热 也 有点 大 ， 而且 散热 口 在 右边 烤 猪手 这个 设计 很 奇葩 。"
"1","我家 先生 看 了 后 很 是 喜欢 ， 款式 ， 鞋底 等 各 方面 看着 很 不错 ， 希望 是 中 看 也 中用"
"1","手机 质量 不错 给 大舅 买 的 ， 物美价廉 ， 京东 的 产品 挺 好 ， 一直 也 支持 。"
"1","裤子 很 便宜 ， 穿 得 很 好看 ， 这两块 又 修身 ， 很 满意 的 ， 五星 好评 扣 ， 说话 也 很 礼貌 ， 很赞"
"1","机器 不错 ， 大 品牌 值得 信赖 ， 推荐 大家 购买 ， 也 挺 实惠"
"1","大 这 上 不错"
"1","挺 好 的 ， 鞋底 是 硬 的 ， 走 在 地板 上 有 皮鞋 的 声音 ， 质量 不错"
"1","电脑 非常 好 使用 ， 客服 青青 的 服务态度 非常 好 ， 帮 我 解决 了 很多 问题 ， 第一次 买 电脑 ， 就 买 了 华硕 的 ， 感觉 很 好 使用 ， 建议 太家 买 电脑 就 买 华硕 的"
"1","穿着 大小 正合适 ， 款式 新颖 时尚 上档次"
"1","布料 摸 起来 很 舒服 ， 质量 非常 好 ， 穿 起来 很 舒适 ， 非常 满意 喜欢 。   挺 好 的"
"1","鞋子 特别 百搭 ， 相对 的 透气 ！ 还 满意"
"1","电脑 送到 就 都 不管 了 ？"
"1","已经 是 多次 购买 了 ， 他家 的 鞋子 ， 质量 很 好 ， 而且 上脚 舒服 ， 一直 都 是 买 他家 的 鞋子 ， 也 帮 朋友 买 的 ， 都 说 很 好看 ， 很 有 型 。"
"1","赞"
"1","很 好 的 手机 ， 一直 想 买 ， 这次 降价 之后 终于 下手 了 ， 果然 没 让 我 失望 ， 继续 支持 荣耀 手机"
"1","外观 漂亮   性能 很 好   公司 采购 的   买 了 50 个   大家 都 喜欢   设计 够用   性价比 也 高   。 比 以前 的 游戏 本 好看   也 更 薄   还是 8 代标压 处理器   配上 1050TI 显卡   性能 也好"
"1","卖家 服务 真 周到 ， 太 喜欢 了 ， 谢谢 卖家"
"1","很 合脚 ， 和 图片 上 一样 。"
"1","质量 很 好 ， 客服 态度 很 好"
"1","还 不错 吧 ， 但 外形 不是 很 喜欢 。"
"1","超级 满意 ， 穿 上 非常 舒服 ，"
"1","买 这件 衣服 主要 是因为 贾乃亮"
"1","鞋子 刚 收到 ， 质量 真的 很 好 ， 物有所值 值得 下次 再 买 ， 喜欢 的 可以 直接 下单"
"1","晒 单中"
"1","大小 长度 刚刚 好 ， 穿上去 挺舒服 的 。"
"1","裤子 收到 了   做工 很 好   面料 很 柔软   穿 上 大小 合适   版型 很 时尚"
"1","很 不错 的 鞋子 ， 价格 非常 的 划算 ， 质量 很 好 ， 做工 也 很 细致 ， 穿着 好看 又 舒服 ， 版型 非常 正 ， 发货 速度 很 给 力 ， 下次 再 来"
"1","尺码 合适 ， 试穿 着 暖和 ， 很 划算 ， 满意"
"1","店家 服务 很 忠诚 ， 店家 的 宝贝 我 很 满意 ， 很 细心"
"1","还是 小黑 的 品质 ， 用 着 还 不错 ， 速度 挺快 的 。"
"1","挺 好 的 ， 版型 中年人 穿着 显 年轻 。"
"1","操作系统 还 在 摸索 中"
"1","仔细观察 这款 鞋 不论 做工 用料 质量 ， 都 超出 我 的 想象"
"1","好 东西 ， 值得 拥有 ！ 购物 很 愉快 ！"
"1","是 质量 很 不错 的 ， 包装 也 严实 的 一款 宝贝 。 它 的 价格 也 很棒 。 是 可以 接受"
"1","手机 看起来 还 不错 ， 用 一会儿 再 看 情况 。"
"1","收到 了 ， 很 不错 。 尤其 是 款型 很 好看 穿 起来 也 特别 舒服 ， 质量 没得说 很 好 ， 比 我 在 实体 店里 买 的 要 好 。 很多 价格 也 不贵 十分满意 的 一次 ， 网购 建议 大家 购买 哦"
"1","值得 信赖 的 店 ， 完美 的"
"1","手机 隔天 就 到 了 ， 刚 拿到 手 的 时候 还 挺 沉 的 ， 屏幕 够 大 ， 我手 也 很大 ， 但 还是 怕 摔 了 ， 激活 了 之后 用 的 挺 顺 的 ， 之前 特意 去 实体店 看 了 要 5999 来 着 ， 京东 上 便宜 太 多 ， 所以 决定 在 京东 上 买 ? 手机 颜色 也 是 我 喜欢 的 ， 就是 后面 的 玻璃瓶 真怕 手一滑 给 碎 了 ， 特意 在 网上 提前 买 了 个 手机 壳 ， 手机 处理器 是 苹果 里面 配置 最高 的 了 ， 但 低于 iphoneX ， 已经 是 很 好 用 的 了 ， 去 官 网上 查 了 一下 序列号 ， 是 真机 ， 还 没 激活 ， 给 好评 吧 ， 后续 如果 有 什么 问题 再 来 咨询 ！ 唯一 我 有 疑问 的 地方 是 耳机 转换器 和 手机 不是 一个 型号 的 ， 亲们 的 都 是 一个 型号 的 吗 ？ 还是 说 本来 就 不是 一个 型号 的 ？ 求 解答"
